index,potential,temperature,ib0,ib1
index175_43,-141769.8321838379,312.1807938010613,-1.0518384197055108,0.33180138458269826
index175_44,-141884.87371826172,305.1487659200725,-1.0021375952551363,0.3675928306384828
index175_45,-141878.01866149902,309.5256768973999,-1.0102335761071544,0.3755444266999425
index175_46,-142012.29414367676,311.7898198097794,-0.9975400918249762,0.4115048771082792
index175_47,-141587.07272338867,302.1952754835488,-0.9899842365663232,0.37569343994564264
index175_48,-141860.00344848633,308.3797849069884,-1.0379786641432471,0.3650504742994495
index175_49,-141675.62422943115,313.9894569340365,-1.0498907021915223,0.3276212428310601
index175_5,-141585.89059448242,305.411111829788,-1.03460084322789,0.4004716100411785
index175_50,-141810.20245361328,311.63750990525006,-0.9742043869444423,0.3711143373314931
index175_51,-142236.8392791748,310.94071457583374,-0.9915537823931995,0.3893967019677482
index175_52,-142014.77153015137,310.64883756154484,-1.0774744991517728,0.34760536337250725
index175_53,-141892.88397216797,302.37991019951346,-0.9923124099383269,0.3632245871499399
index175_54,-142047.15335083008,303.38256055629336,-1.034606910766892,0.3752909151240944
index175_55,-141911.4741821289,308.6020329874084,-0.995609387915406,0.3998743051401401
index175_56,-141714.2127609253,312.5204902410136,-0.9752500886387174,0.35547387721121293
index175_57,-142233.1466064453,306.6025697929788,-0.9935180657700631,0.36129863208234403
index175_58,-142197.7336730957,305.2817888559012,-1.0253851925670787,0.4068274060592234
index175_59,-141983.91577148438,306.2238576056551,-0.9878892811215396,0.4328112931640652
index175_6,-141394.5876235962,311.4646513999618,-1.0320296471019605,0.3879307315155782
index175_60,-141976.39519500732,303.3862755064043,-1.0016183982649514,0.4205793024005483
index175_61,-141882.66918945312,303.02670201197367,-0.9320918746401967,0.436786748404159
index175_62,-141754.9612121582,307.1390389270268,-0.951554731164934,0.3935330059635427
index175_63,-142015.138671875,309.69353188066395,-1.0372089919436294,0.3515489743810596
index175_64,-141686.4921875,312.2617092777263,-0.9837373840494296,0.35429021688950724
index175_65,-142111.5923614502,306.79504101905724,-0.9756493004191216,0.36843596956711344
index175_66,-141984.46934509277,308.5359371858866,-1.0285437066213365,0.358167457615824
index175_67,-142091.86227416992,306.8626089280145,-1.014266935926735,0.37853849654511307
index175_68,-141908.28178405762,312.3502885377888,-1.0148773286829886,0.38147061415280725
index175_69,-141735.0782546997,310.97724616315725,-1.0610252531230133,0.30175650263130605
index175_7,-141253.35372924805,305.1717643075074,-1.057820948033053,0.3283632109692276
index175_70,-142195.07916259766,309.1581041556715,-1.0341559446759465,0.34191631450144644
index175_71,-142237.8040084839,312.25416496749926,-1.0386546632731153,0.38939418359670874
index175_72,-142081.14045715332,303.1066771204295,-1.0171580449996598,0.38305135741001506
index175_73,-141941.53114318848,304.91277706094735,-1.0161481532722894,0.35682794660582673
index175_74,-141939.18408203125,308.50896495231046,-1.0553952984082535,0.3456400847612605
index175_75,-142144.78706359863,296.49812865233525,-1.0431243027594244,0.37271739130364645
index175_76,-142340.80352020264,302.09103360151715,-1.0155832076504598,0.36973513516271805
index175_77,-141976.0181427002,306.17747397413586,-1.0031821303233526,0.3353862297791027
index175_78,-141951.79718017578,302.70348216176654,-1.0408361401140973,0.3049501039475587
index175_79,-142028.81916809082,300.6681471302918,-1.0241499940291194,0.34560701024468243
index175_8,-141767.0554046631,304.1878895559651,-0.992391697372258,0.4092414045862064
index175_80,-142010.76193237305,311.97866334561945,-0.9922525072394776,0.3990412735150044
index175_81,-142374.93534851074,309.46365769161764,-0.9999992767774122,0.3471418987872572
index175_82,-142346.91305541992,304.2131852721409,-1.0090703039373632,0.33778545101489055
index175_83,-141867.57048034668,314.98642940938504,-0.982811078879213,0.4346092070164067
index175_84,-142186.92346191406,313.4862965695915,-0.9974776612645706,0.44482464139892486
index175_85,-142071.74715423584,305.51137433836885,-1.0495005763110354,0.40035026443659116
index175_86,-142097.38732910156,304.31707581985586,-1.0088127906057385,0.3660722421499861
index175_87,-141970.977268219,313.6051040330392,-1.0288619636254865,0.39345351251855076
index175_88,-142299.1361694336,301.39542318214154,-1.0950589390429055,0.3343916528244888
index175_89,-141961.59756469727,307.39315701999107,-1.0381840963985982,0.35203035554796525
index175_9,-141559.82567596436,308.8376320551844,-1.0576931947745152,0.4019987714765334
index175_90,-142108.0424041748,301.59133676825854,-1.0219386387576384,0.39627183108781905
index175_91,-141888.02139282227,312.2783722674575,-1.0019432927654082,0.40499813834447906
index175_92,-141778.93202209473,309.9095532750862,-1.034333076542013,0.38110762325852143
index175_93,-141931.39764404297,308.3127191848045,-1.0736384396317562,0.3025730816531491
index175_94,-142207.11852264404,305.04353026480345,-1.012760327186773,0.35128478140916486
index175_95,-142263.5136566162,303.5695443929784,-1.0538105550027277,0.33948447603920284
index175_96,-142095.98733520508,302.5983298244417,-0.963971163278337,0.34825851276234654
index175_97,-142089.65176391602,309.93904846424795,-1.047676707895458,0.38602349610494446
index175_98,-142083.49926757812,298.6457145988235,-1.0439848080511114,0.34482236415729184
index175_99,-142066.26693725586,311.2522633194449,-1.0866268737305647,0.3720065513109583
index176_0,-141596.67794799805,300.8826351061799,-2.9559094471688407,-1.6835668340790901
index176_1,-141400.44871520996,306.72454759558593,-2.9211466667237573,-1.6991052589941906
index176_10,-141684.05918884277,312.02829540552796,-3.080279540691414,-1.8974755496678761
index176_11,-141869.56217956543,301.22012128357926,-2.8376683416359496,-1.7766772049389035
index176_12,-141807.22912597656,318.23465328878854,-2.906962153816523,-1.7188784493829237
index176_13,-141685.80519104004,303.8859805894396,-2.9072699037424257,-1.760510041130682
index176_14,-141558.79473876953,310.1459105309881,-2.9441426107752213,-1.8016542228809258
index176_15,-141806.2272644043,308.28652715674326,-2.884030420335812,-1.7924235874255885
index176_16,-141885.51765441895,310.2693148418572,-2.9066138488379445,-1.8047260046507936
index176_17,-141758.48873138428,304.0587534408631,-2.928362103322366,-1.7637822543543749
index176_18,-141868.99745178223,304.47907145738895,-2.9398529679458614,-1.7731249486918546
index176_19,-142004.82070922852,302.80847263947885,-2.905886150252581,-1.79716488521623
index176_2,-141779.0896911621,305.059911871445,-2.978996324975075,-1.6719258842963727
index176_20,-141871.1102142334,306.08860472192816,-2.9695102782921508,-1.848939277866164
index176_21,-141439.54341125488,318.41747143873465,-2.9515652715277234,-1.7512904729054783
index176_22,-142034.64749145508,315.41665865550635,-2.935639701902539,-1.708025914658999
index176_23,-141843.93588256836,301.2520849756346,-2.997793420891798,-1.8210813374485808
index176_24,-141740.89751434326,310.31969078542267,-3.014075599359247,-1.8125389105210024
index176_25,-141544.42878723145,313.00599375498,-3.0022923365758887,-1.825103476671628
index176_26,-141879.9514694214,308.35438890070134,-3.066801607534684,-1.8878861054224174
index176_27,-141836.43283081055,300.5794605962595,-3.0104972227799003,-1.8618624877536278
index176_28,-142043.94190979004,311.3225596399192,-3.069419583796114,-1.8833104240929173
index176_29,-141998.3563232422,303.20716140798646,-2.99745649628009,-1.894322191159344
index176_3,-141799.60850524902,309.83498701374344,-2.944607506320037,-1.680904812006268
index176_30,-141696.3280029297,308.59119539357874,-3.002411340654529,-1.9143717514843566
index176_31,-142030.8449859619,302.5050924014862,-3.025954204496034,-1.9603856914190927
index176_32,-141678.78931427002,312.10413260546284,-3.0240246875178243,-1.8789625295153816
index176_33,-141834.12294769287,314.8663715907546,-3.0292074987801505,-1.8435582075619266
index176_34,-141869.69721984863,303.2267144377504,-2.94582316338185,-1.7509362029799682
index176_35,-141793.43157958984,314.4512240573114,-3.0306643725926175,-1.8320026404381844
index176_36,-141996.84092712402,306.95822044804305,-2.9554126667496443,-1.7846133242289812
index176_37,-142097.5436782837,304.206884448029,-3.0026878389010276,-1.8043474752487074
index176_38,-141899.93224334717,315.10071787376586,-3.0685993855811033,-1.9239853293804483
index176_39,-141720.16408538818,307.33547277928744,-3.03145950405432,-1.7868771356985849
index176_4,-141586.55556869507,305.9377698624817,-2.932944883861287,-1.7300395339476482
index176_40,-141684.6856994629,306.88429693522295,-3.0702396794505766,-1.8366060231139067
index176_41,-142235.32452392578,303.94515580921956,-3.1115354955312324,-1.8706393815376763
index176_42,-141975.58596801758,313.04911568538085,-3.033372519728551,-1.8497391107843568
index176_43,-142096.9002380371,300.51771183674674,-3.0692132330963173,-1.8631727749278955
index176_44,-142182.5591659546,304.7683880957272,-3.0754747501166424,-1.8832103205855346
index176_45,-141920.6955795288,307.4421884862559,-3.0414265637637716,-1.85103546412507
index176_46,-141835.00453186035,309.3202182325805,-3.0663368048438553,-1.8485950173100008
index176_47,-142006.58811950684,308.21978965248877,-3.049152034854233,-1.8320654318298089
index176_48,-142201.21572875977,307.3912406595947,-3.032859661237273,-1.7723293701569682
index176_49,-142147.12237548828,307.51315510050864,-3.006026212967212,-1.802913538711963
index176_5,-141746.48333740234,313.184567316559,-2.8962940349903987,-1.7130829695336154
index176_50,-142167.45922851562,307.1612096927832,-3.079970293289336,-1.889460378536169
index176_51,-141895.56804656982,305.5103722708598,-3.0233861400556545,-1.8211750861113885
index176_52,-142090.76885986328,306.97844249049786,-3.051192912556068,-1.8346300638017523
index176_53,-142340.041305542,309.92276798190903,-3.034730409649157,-1.8736157494353218
index176_54,-141730.7967529297,314.37357937991845,-3.077459701250471,-1.86174608393677
index176_55,-142063.01376342773,310.58690115480675,-3.0972416704553924,-1.8580599240552749
index176_56,-141808.308303833,311.3031478140722,-3.0047494253075446,-1.7959428307426544
index176_57,-141982.72568511963,309.7231168098883,-3.040648753723765,-1.829190621670821
index176_58,-141928.63400268555,308.04497763502025,-3.04225291390751,-1.8501967626493774
index176_59,-141999.74017333984,301.64815547358745,-3.0478152857157577,-1.874796152917221
index176_6,-141765.8163909912,306.0581788637226,-2.8904617862104716,-1.7747476548526853
index176_60,-141756.68016052246,312.4292787810831,-2.9744403599702274,-1.7545726295584751
index176_61,-142069.5283651352,304.51821748089435,-3.105875635624825,-1.8633410327877598
index176_62,-142097.7307510376,303.8299731601055,-3.0679920824737916,-1.8266179311820667
index176_63,-142060.2847442627,305.4011681019994,-3.1239541023701203,-1.8405832574588679
index176_64,-141849.28691101074,313.951202144011,-3.062418986422654,-1.8335648837162466
index176_65,-142006.82247924805,308.0312945687329,-3.0751521534974238,-1.86060326734899
index176_66,-142101.51192474365,304.86727941228895,-3.1349137566001115,-1.8834765932204907
index176_67,-141965.7349395752,302.54787960156096,-3.0825234391034213,-1.8611141698927873
index176_68,-142178.70948791504,302.91657434180735,-3.117117149634598,-1.8845652305606806
index176_69,-142060.3156890869,302.81793790628035,-3.053221636434227,-1.8778821311398177
index176_7,-141757.6266555786,308.8356607128407,-2.965997573161832,-1.801759161852171
index176_70,-142068.22024536133,300.2937139341917,-3.0622002002634696,-1.8528705817429978
index176_71,-142165.81992340088,301.7679816622965,-3.0644077128664637,-1.855273122672968
index176_72,-141906.17510986328,308.7361560035727,-3.067080667849292,-1.8757433810057476
index176_73,-142339.59901428223,314.48576938390465,-3.0473166375232132,-1.8678972650864034
index176_74,-142265.36428070068,307.1705406716044,-3.058445140028436,-1.8700216168921584
index176_75,-142069.82055664062,299.569495637666,-3.055341178298482,-1.8383175941094525
index176_76,-142213.948097229,304.870143381748,-3.073186289590872,-1.842224637840835
index176_77,-142508.5610961914,308.3504942853077,-3.039706812104603,-1.866502257054361
index176_78,-142188.59065246582,304.61665957653116,-3.0514302091285885,-1.8743658395551481
index176_79,-142149.31938934326,307.40443117772867,-3.1045788502958316,-1.9072373492322923
index176_8,-141782.22408294678,309.94057224374734,-2.9073860379491037,-1.8249709256684439
index176_80,-142083.2836303711,309.13445041428884,-3.053952361782828,-1.852262569720736
index176_81,-141661.33880615234,307.1117973521662,-3.041673827334758,-1.8507474554843184
index176_82,-141970.03942871094,309.8988036138357,-3.086628064916817,-1.9089866577017005
index176_83,-142131.55973052979,302.30284852171616,-3.0589650451318944,-1.8775773237504865
index176_84,-141991.9323577881,315.58494754826836,-3.0413201835467785,-1.8759495759331843
index176_85,-142197.83391571045,308.94379032649806,-3.057383767516915,-1.8784691586445903
index176_86,-142400.97770690918,306.53819208837695,-3.0767543292584496,-1.882963553108891
index176_87,-142206.79039001465,307.50914930793556,-3.042116886064581,-1.858279453412251
index176_88,-142008.60888671875,307.246299311102,-3.1018871110173993,-1.8434860440335195
index176_89,-142073.35069274902,306.17756799917424,-3.085635383663337,-1.8660430860092332
index176_9,-141817.6619873047,311.1514133111051,-2.955958171637093,-1.8153644537817868
index176_90,-141981.96324920654,306.3611294709388,-3.0891081971694017,-1.879997148665502
index176_91,-141965.89443969727,302.9763540696623,-3.076250692745337,-1.90089640011571
index176_92,-142035.78931427002,311.88220535394544,-3.0970965917636146,-1.8750172186249021
